startdate,starttime,cad_eventtype_code,cad_eventtype,lat,lng,neighborhood
05/12/15 12:00 AM,06:28:01 AM,REQP, Request BPD Response,42.351102,-71.134933,Allston/Brighton
05/16/15 04:00 AM,06:30:50 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351126,-71.127328,Allston/Brighton
05/16/15 04:00 AM,12:39:54 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351126,-71.127328,Allston/Brighton
03/05/15 04:00 AM,02:36:23 PM,VAND, VANDALISM ,42.351126,-71.127328,Allston/Brighton
05/28/15 04:00 PM,12:12:12 AM,IVPREM, INVESTIGATE PREMISE ,42.351161,-71.109782,Fenway/Kenmore
03/09/15 08:00 AM,05:56:59 PM,IVPREM, INVESTIGATE PREMISE ,42.351161,-71.109782,Fenway/Kenmore
05/12/15 12:00 AM,09:52:29 AM,MISC, MISCELLANEOUS CALLS ,42.351205,-71.174243,Allston/Brighton
03/09/15 08:00 AM,05:58:16 PM,IVPER, INVESTIGATE PERSON,42.351219,-71.075653,Boston
05/16/15 04:00 AM,08:57:07 PM,IVPER, INVESTIGATE PERSON,42.351239,-71.140633,Allston/Brighton
05/28/15 04:00 PM,06:44:55 PM,MVA, MOTOR VEHICLE ACCIDENT,42.351239,-71.140633,Allston/Brighton
05/20/15 08:00 AM,09:17:56 AM,CD19, Walk and Talk ,42.351249,-71.151295,Allston/Brighton
05/07/15 08:00 PM,12:56:52 AM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
05/12/15 12:00 AM,02:01:45 PM,MISC, MISCELLANEOUS CALLS ,42.351274,-71.067398,Boston
05/12/15 12:00 AM,07:59:19 AM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
05/12/15 12:00 AM,08:08:29 AM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
05/24/15 12:00 PM,02:13:41 PM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
05/28/15 04:00 PM,12:41:34 AM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
03/05/15 04:00 AM,01:36:28 AM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
03/05/15 04:00 AM,05:55:37 AM,MISC, MISCELLANEOUS CALLS ,42.351274,-71.067398,Boston
03/05/15 04:00 AM,06:03:28 AM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
03/05/15 04:00 AM,11:06:58 AM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
03/09/15 08:00 AM,03:20:39 PM,ABAN, ABANDONED CALL(P) ,42.351274,-71.067398,Boston
05/16/15 04:00 AM,05:57:52 PM,CD9, Station Assignment,42.351282,-71.168826,Allston/Brighton
05/16/15 04:00 AM,07:26:31 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351282,-71.168826,Allston/Brighton
05/20/15 08:00 AM,06:54:22 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351282,-71.168826,Allston/Brighton
05/24/15 12:00 PM,08:05:13 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351282,-71.168826,Allston/Brighton
03/09/15 08:00 AM,01:09:26 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351282,-71.168826,Allston/Brighton
03/13/15 12:00 PM,08:06:58 AM,CD16, Tagging,42.351282,-71.168826,Allston/Brighton
03/09/15 08:00 AM,05:35:24 PM,ARREST, ARREST REPORT ,42.351316,-71.062002,Boston
05/07/15 08:00 PM,12:55:57 AM,BE, BREAKING AND ENTERING ,42.351317,-71.058239,Boston
05/16/15 04:00 AM,04:59:02 PM,LARCENY, LARCENY,42.351317,-71.058239,Boston
05/16/15 04:00 AM,04:59:02 PM,UNK, UNKNOWN PROBLEM ,42.351317,-71.058239,Boston
05/12/15 12:00 AM,06:01:25 AM,IVPER, INVESTIGATE PERSON,42.351325,-71.05755,Boston
05/16/15 04:00 AM,06:14:20 PM,IVPREM, INVESTIGATE PREMISE ,42.351325,-71.05755,Boston
05/24/15 12:00 PM,08:20:13 PM,DISTRB, DISTURBANCE ,42.351325,-71.05755,Boston
05/24/15 12:00 PM,11:30:35 PM,DISTRB, DISTURBANCE ,42.351325,-71.05755,Boston
03/09/15 08:00 AM,11:54:07 PM,MVA, MOTOR VEHICLE ACCIDENT,42.351327,-71.140347,Allston/Brighton
03/13/15 12:00 PM,04:26:19 PM,ALARM, ALARM,42.351339,-71.084972,Boston
03/13/15 12:00 PM,08:45:25 PM,MISC, MISCELLANEOUS CALLS ,42.351339,-71.084972,Boston
05/07/15 08:00 PM,01:22:19 AM,ALARM, ALARM,42.351378,-71.065729,Boston
03/13/15 12:00 PM,01:43:38 AM,ALARM, ALARM,42.351378,-71.065729,Boston
05/16/15 04:00 AM,08:46:19 PM,ARREST, ARREST REPORT ,42.351503,-71.124572,Allston/Brighton
05/16/15 04:00 AM,08:46:19 PM,IVPER, INVESTIGATE PERSON,42.351503,-71.124572,Allston/Brighton
05/24/15 12:00 PM,09:29:23 PM,ALARM, ALARM,42.351503,-71.124572,Allston/Brighton
05/12/15 12:00 AM,09:32:49 AM,TESTBPD, TEST CALL ,42.351592,-71.056397,Boston
05/12/15 12:00 AM,09:13:48 AM,ABAN, ABANDONED CALL(P) ,42.351594,-71.046926,Other
05/24/15 12:00 PM,11:15:09 AM,MISC, MISCELLANEOUS CALLS ,42.351594,-71.046926,Other
03/13/15 12:00 PM,09:32:09 AM,ABAN, ABANDONED CALL(P) ,42.351594,-71.046926,Other
05/20/15 08:00 AM,04:46:10 PM,IVPREM, INVESTIGATE PREMISE ,42.351614,-71.152298,Allston/Brighton
05/24/15 12:00 PM,08:33:00 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351614,-71.152298,Allston/Brighton
03/09/15 08:00 AM,05:22:14 PM,MVA, MOTOR VEHICLE ACCIDENT,42.351614,-71.152298,Allston/Brighton
05/12/15 12:00 AM,10:06:14 PM,MISC, MISCELLANEOUS CALLS ,42.351624,-71.061017,Boston
05/16/15 04:00 AM,01:10:30 AM,IVPER, INVESTIGATE PERSON,42.351624,-71.061017,Boston
05/24/15 12:00 PM,02:22:16 PM,ABAN, ABANDONED CALL(P) ,42.351624,-71.061017,Boston
05/28/15 04:00 PM,07:16:13 PM,MISC, MISCELLANEOUS CALLS ,42.351624,-71.061017,Boston
03/05/15 04:00 AM,03:16:01 AM,ABAN, ABANDONED CALL(P) ,42.351624,-71.061017,Boston
03/05/15 04:00 AM,12:46:19 AM,CD24, 209A Service,42.351624,-71.061017,Boston
03/13/15 12:00 PM,10:26:55 AM,CD35, License Check ,42.351624,-71.061017,Boston
05/07/15 08:00 PM,07:47:03 AM,ABAN, ABANDONED CALL(P) ,42.351684,-71.116605,Allston/Brighton
05/28/15 04:00 PM,04:36:12 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351687,-71.141874,Allston/Brighton
05/07/15 08:00 PM,11:18:56 PM,ABAN, ABANDONED CALL(P) ,42.351753,-71.163183,Allston/Brighton
03/09/15 08:00 AM,04:08:07 PM,MISC, MISCELLANEOUS CALLS ,42.351753,-71.163183,Allston/Brighton
03/13/15 12:00 PM,07:03:29 PM,PROP, PROPERTY,42.351753,-71.163183,Allston/Brighton
03/05/15 04:00 AM,05:43:25 AM,ALARM, ALARM,42.351795,-71.069769,Boston
03/05/15 04:00 AM,08:40:43 AM,BE, BREAKING AND ENTERING ,42.351795,-71.069769,Boston
03/13/15 12:00 PM,07:23:28 AM,ALARM, ALARM,42.351795,-71.069769,Boston
05/07/15 08:00 PM,03:41:25 PM,LARCENY, LARCENY,42.351812,-71.16497,Allston/Brighton
05/24/15 12:00 PM,02:40:34 PM,DISTRB, DISTURBANCE ,42.351812,-71.16497,Allston/Brighton
05/24/15 12:00 PM,11:59:16 AM,CHDABU, CHILD ABUSE ,42.351812,-71.16497,Allston/Brighton
03/13/15 12:00 PM,08:42:01 AM,BE, BREAKING AND ENTERING ,42.351812,-71.16497,Allston/Brighton
05/16/15 04:00 AM,10:53:14 AM,ALARM, ALARM,42.351846,-71.060822,Boston
03/13/15 12:00 PM,03:51:14 PM,MISC, MISCELLANEOUS CALLS ,42.351846,-71.060822,Boston
05/20/15 08:00 AM,09:15:36 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351854,-71.126741,Allston/Brighton
05/16/15 04:00 AM,09:45:58 PM,IVPER, INVESTIGATE PERSON,42.351857,-71.170439,Allston/Brighton
05/12/15 12:00 AM,12:36:03 AM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.351887,-71.128043,Allston/Brighton
03/05/15 04:00 AM,02:54:44 AM,AB, ASSAULT AND BATTERY ,42.351887,-71.128043,Allston/Brighton
05/28/15 04:00 PM,10:34:52 PM,DISTRB, DISTURBANCE ,42.351944,-71.150153,Allston/Brighton
03/13/15 12:00 PM,07:01:37 AM,UNKEMS, UNABLE TO DETERMINE IF CONS/MOVING (E) (F) (P) ,42.351944,-71.150153,Allston/Brighton
03/13/15 12:00 PM,07:29:09 AM,REQP, Request BPD Response,42.351944,-71.150153,Allston/Brighton
05/28/15 04:00 PM,02:18:35 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.351972,-71.125626,Allston/Brighton
05/12/15 12:00 AM,08:19:03 PM,MISC, MISCELLANEOUS CALLS ,42.351993,-71.061478,Boston
05/28/15 04:00 PM,03:55:26 PM,BE, BREAKING AND ENTERING ,42.352057,-71.068308,Boston
05/07/15 08:00 PM,12:19:19 AM,ABAN, ABANDONED CALL(P) ,42.352086,-71.120643,Allston/Brighton
05/12/15 12:00 AM,03:56:34 PM,IVPREM, INVESTIGATE PREMISE ,42.352086,-71.120643,Allston/Brighton
05/12/15 12:00 AM,08:57:56 AM,MISC, MISCELLANEOUS CALLS ,42.352086,-71.120643,Allston/Brighton
05/12/15 12:00 AM,09:16:07 AM,ABAN, ABANDONED CALL(P) ,42.352086,-71.120643,Allston/Brighton
05/12/15 12:00 AM,10:07:31 AM,MISC, MISCELLANEOUS CALLS ,42.352086,-71.120643,Allston/Brighton
05/16/15 04:00 AM,10:05:20 PM,MISC, MISCELLANEOUS CALLS ,42.352086,-71.120643,Allston/Brighton
05/16/15 04:00 AM,12:55:24 AM,IVPER, INVESTIGATE PERSON,42.352086,-71.120643,Allston/Brighton
05/20/15 08:00 AM,07:03:14 PM,LARCENY, LARCENY,42.352086,-71.120643,Allston/Brighton
05/20/15 08:00 AM,09:28:28 AM,LARCENY, LARCENY,42.352086,-71.120643,Allston/Brighton
05/24/15 12:00 PM,04:07:33 PM,MISC, MISCELLANEOUS CALLS ,42.352086,-71.120643,Allston/Brighton
05/24/15 12:00 PM,12:41:45 AM,IVPER, INVESTIGATE PERSON,42.352086,-71.120643,Allston/Brighton
05/24/15 12:00 PM,12:56:00 AM,IVPER, INVESTIGATE PERSON,42.352086,-71.120643,Allston/Brighton
03/09/15 08:00 AM,04:49:59 PM,INVEST, INVESTIGATION ,42.352086,-71.120643,Allston/Brighton
03/09/15 08:00 AM,10:27:40 AM,MISC, MISCELLANEOUS CALLS ,42.352086,-71.120643,Allston/Brighton
03/05/15 04:00 AM,04:33:23 PM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.352097,-71.168958,Allston/Brighton
05/28/15 04:00 PM,06:06:00 PM,PROP, PROPERTY,42.352114,-71.128772,Allston/Brighton
05/28/15 04:00 PM,12:26:53 AM,IVPER, INVESTIGATE PERSON,42.352114,-71.128772,Allston/Brighton
03/13/15 12:00 PM,01:33:02 AM,IVPER, INVESTIGATE PERSON,42.352114,-71.128772,Allston/Brighton
05/28/15 04:00 PM,06:18:14 PM,ABAN, ABANDONED CALL(P) ,42.352154,-71.16226,Allston/Brighton
05/24/15 12:00 PM,09:34:41 PM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.352166,-71.11768,Allston/Brighton
03/05/15 04:00 AM,06:33:33 PM,MVA, MOTOR VEHICLE ACCIDENT,42.352166,-71.11768,Allston/Brighton
03/05/15 04:00 AM,07:02:48 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.352166,-71.11768,Allston/Brighton
05/24/15 12:00 PM,09:25:25 PM,MVA, MOTOR VEHICLE ACCIDENT,42.352326,-71.121698,Allston/Brighton
05/24/15 12:00 PM,01:59:53 AM,CD19, Walk and Talk ,42.352341,-71.06023,Boston
05/24/15 12:00 PM,06:30:21 PM,AOD, ASSIST OUTSIDE DEPARTMENT ,42.352341,-71.06023,Boston
05/20/15 08:00 AM,05:59:39 PM,MVA, MOTOR VEHICLE ACCIDENT,42.352411,-71.125329,Allston/Brighton
05/20/15 08:00 AM,07:27:28 PM,MISC, MISCELLANEOUS CALLS ,42.352411,-71.125329,Allston/Brighton
05/28/15 04:00 PM,12:14:02 AM,FO, OTHER TYPE FIRE ,42.352411,-71.125329,Allston/Brighton
05/28/15 04:00 PM,12:18:22 AM,ABAN, ABANDONED CALL(P) ,42.352411,-71.125329,Allston/Brighton
05/24/15 12:00 PM,08:32:25 PM,ALARM, ALARM,42.352551,-71.073954,Boston
03/05/15 04:00 AM,01:50:06 AM,ABAN, ABANDONED CALL(P) ,42.352564,-71.130371,Allston/Brighton
05/07/15 08:00 PM,01:32:39 PM,VIORDR, VIOLATION OF THE RESTRAINING ORDER ,42.352573,-71.130736,Allston/Brighton
05/07/15 08:00 PM,02:28:41 PM,MISC, MISCELLANEOUS CALLS ,42.352599,-71.053606,Boston
05/07/15 08:00 PM,03:09:11 PM,MISC, MISCELLANEOUS CALLS ,42.352599,-71.053606,Boston
05/07/15 08:00 PM,10:22:54 AM,CD19, Walk and Talk ,42.352599,-71.053606,Boston
05/07/15 08:00 PM,11:51:58 AM,CD19, Walk and Talk ,42.352599,-71.053606,Boston
05/12/15 12:00 AM,08:17:37 AM,ABAN, ABANDONED CALL(P) ,42.352599,-71.053606,Boston
05/16/15 04:00 AM,02:49:15 PM,MISC, MISCELLANEOUS CALLS ,42.352599,-71.053606,Boston
05/20/15 08:00 AM,02:31:03 AM,IVPER, INVESTIGATE PERSON,42.352599,-71.053606,Boston
05/20/15 08:00 AM,08:48:41 PM,SS, SUSPECT STOP,42.352599,-71.053606,Boston
05/24/15 12:00 PM,01:15:11 PM,MISC, MISCELLANEOUS CALLS ,42.352599,-71.053606,Boston
05/24/15 12:00 PM,10:08:24 PM,CARDIAC, CARDIAC EVENT ,42.352599,-71.053606,Boston
05/24/15 12:00 PM,12:16:26 AM,EDP, EMOTIONALLY DISTURBED PERSON,42.352599,-71.053606,Boston
05/28/15 04:00 PM,03:08:36 AM,IVPER, INVESTIGATE PERSON,42.352599,-71.053606,Boston
05/28/15 04:00 PM,08:00:11 PM,CARDIAC, CARDIAC EVENT ,42.352599,-71.053606,Boston
03/09/15 08:00 AM,06:00:04 PM,IVPER, INVESTIGATE PERSON,42.352599,-71.053606,Boston
03/09/15 08:00 AM,09:16:11 AM,MISC, MISCELLANEOUS CALLS ,42.352679,-71.054219,Boston
05/12/15 12:00 AM,09:50:35 AM,MVA, MOTOR VEHICLE ACCIDENT,42.352683,-71.123341,Allston/Brighton
03/13/15 12:00 PM,06:53:53 PM,LARCENY, LARCENY,42.352683,-71.123341,Allston/Brighton
03/13/15 12:00 PM,10:18:09 AM,MVA, MOTOR VEHICLE ACCIDENT,42.352683,-71.123341,Allston/Brighton
05/07/15 08:00 PM,01:31:20 PM,ABAN, ABANDONED CALL(P) ,42.352834,-71.125319,Allston/Brighton
05/24/15 12:00 PM,01:39:11 PM,MISC, MISCELLANEOUS CALLS ,42.352834,-71.125319,Allston/Brighton
05/20/15 08:00 AM,05:45:27 PM,LARCENY, LARCENY,42.352902,-71.079177,Boston
05/07/15 08:00 PM,09:24:00 AM,ABAN, ABANDONED CALL(P) ,42.352907,-71.060614,Boston
05/12/15 12:00 AM,07:06:15 PM,MISC, MISCELLANEOUS CALLS ,42.352907,-71.060614,Boston
05/16/15 04:00 AM,03:01:41 AM,CD19, Walk and Talk ,42.352907,-71.060614,Boston
05/24/15 12:00 PM,09:21:15 AM,ABAN, ABANDONED CALL(P) ,42.352907,-71.060614,Boston
05/24/15 12:00 PM,09:30:14 AM,ABAN, ABANDONED CALL(P) ,42.352907,-71.060614,Boston
03/09/15 08:00 AM,05:38:37 PM,MISC, MISCELLANEOUS CALLS ,42.352907,-71.060614,Boston
03/09/15 08:00 AM,09:17:48 AM,ABAN, ABANDONED CALL(P) ,42.352907,-71.060614,Boston
03/09/15 08:00 AM,10:15:57 AM,ABAN, ABANDONED CALL(P) ,42.352907,-71.060614,Boston
03/09/15 08:00 AM,12:20:59 AM,CD19, Walk and Talk ,42.352907,-71.060614,Boston
03/13/15 12:00 PM,01:21:54 PM,LARCENY, LARCENY,42.352907,-71.060614,Boston
03/13/15 12:00 PM,09:44:22 AM,MISC, MISCELLANEOUS CALLS ,42.352907,-71.060614,Boston
05/12/15 12:00 AM,09:39:59 AM,VAND, VANDALISM ,42.352965,-71.129378,Allston/Brighton
05/07/15 08:00 PM,02:55:46 PM,CD8, School Crossing ,42.353016,-71.137533,Allston/Brighton
05/12/15 12:00 AM,07:35:20 AM,CD8, School Crossing ,42.353016,-71.137533,Allston/Brighton
05/16/15 04:00 AM,11:47:10 AM,IVPER, INVESTIGATE PERSON,42.353016,-71.137533,Allston/Brighton
05/24/15 12:00 PM,02:56:50 PM,CD8, School Crossing ,42.353016,-71.137533,Allston/Brighton
05/24/15 12:00 PM,07:40:53 PM,MISC, MISCELLANEOUS CALLS ,42.353016,-71.137533,Allston/Brighton
03/09/15 08:00 AM,11:12:23 AM,VAND, VANDALISM ,42.353023,-71.135053,Allston/Brighton
05/12/15 12:00 AM,04:04:23 PM,ABAN, ABANDONED CALL(P) ,42.353033,-71.057556,Boston
05/12/15 12:00 AM,09:21:59 AM,IVPER, INVESTIGATE PERSON,42.353033,-71.057556,Boston
05/16/15 04:00 AM,12:46:05 AM,TESTBPD, TEST CALL ,42.353033,-71.057556,Boston
05/20/15 08:00 AM,02:39:56 PM,ABAN, ABANDONED CALL(P) ,42.353033,-71.057556,Boston
05/20/15 08:00 AM,12:30:23 AM,ABAN, ABANDONED CALL(P) ,42.353033,-71.057556,Boston
03/05/15 04:00 AM,12:28:33 AM,MVA, MOTOR VEHICLE ACCIDENT,42.353033,-71.057556,Boston
03/13/15 12:00 PM,07:11:29 PM,ALARM, ALARM,42.353033,-71.057556,Boston
05/12/15 12:00 AM,01:30:37 PM,MISC, MISCELLANEOUS CALLS ,42.353071,-71.058232,Boston
03/09/15 08:00 AM,05:31:39 PM,MISC, MISCELLANEOUS CALLS ,42.353071,-71.058232,Boston
03/09/15 08:00 AM,11:39:52 AM,INVEST, INVESTIGATION ,42.353071,-71.058232,Boston
05/12/15 12:00 AM,10:03:19 PM,MVA, MOTOR VEHICLE ACCIDENT,42.353123,-71.148623,Allston/Brighton
05/12/15 12:00 AM,10:05:13 PM,CD9, Station Assignment,42.353123,-71.148623,Allston/Brighton
05/20/15 08:00 AM,11:47:28 AM,MVA, MOTOR VEHICLE ACCIDENT,42.353211,-71.14098,Allston/Brighton
05/07/15 08:00 PM,10:26:04 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.353222,-71.078292,Boston
05/07/15 08:00 PM,10:46:39 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.353222,-71.078292,Boston
05/07/15 08:00 PM,12:46:03 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.353222,-71.078292,Boston
05/24/15 12:00 PM,06:29:24 PM,MVA, MOTOR VEHICLE ACCIDENT,42.353239,-71.154985,Allston/Brighton
05/24/15 12:00 PM,12:08:54 AM,MISC, MISCELLANEOUS CALLS ,42.353254,-71.061258,Boston
05/28/15 04:00 PM,02:46:18 AM,IVPREM, INVESTIGATE PREMISE ,42.353254,-71.061258,Boston
03/09/15 08:00 AM,01:26:33 PM,ABAN, ABANDONED CALL(P) ,42.353254,-71.061258,Boston
03/09/15 08:00 AM,01:28:17 PM,ABAN, ABANDONED CALL(P) ,42.353254,-71.061258,Boston
03/09/15 08:00 AM,01:32:16 PM,ABAN, ABANDONED CALL(P) ,42.353254,-71.061258,Boston
03/09/15 08:00 AM,01:46:00 PM,ABAN, ABANDONED CALL(P) ,42.353254,-71.061258,Boston
03/09/15 08:00 AM,01:50:14 PM,ABAN, ABANDONED CALL(P) ,42.353254,-71.061258,Boston
03/13/15 12:00 PM,12:59:02 AM,MISC, MISCELLANEOUS CALLS ,42.353254,-71.061258,Boston
05/24/15 12:00 PM,11:33:13 AM,ABAN, ABANDONED CALL(P) ,42.353263,-71.052539,Boston
03/09/15 08:00 AM,04:54:05 PM,MISC, MISCELLANEOUS CALLS ,42.353263,-71.052539,Boston
03/09/15 08:00 AM,12:04:06 AM,MISC, MISCELLANEOUS CALLS ,42.353263,-71.052539,Boston
03/09/15 08:00 AM,12:04:47 AM,ABAN, ABANDONED CALL(P) ,42.353263,-71.052539,Boston
05/07/15 08:00 PM,05:20:10 PM,MISC, MISCELLANEOUS CALLS ,42.353325,-71.05489,Boston
03/13/15 12:00 PM,03:54:16 PM,MISC, MISCELLANEOUS CALLS ,42.353325,-71.05489,Boston
05/07/15 08:00 PM,09:18:19 PM,EDP, EMOTIONALLY DISTURBED PERSON,42.353433,-71.120716,Allston/Brighton
03/05/15 04:00 AM,07:18:08 AM,FIRE, FIRE ,42.353433,-71.120716,Allston/Brighton
05/07/15 08:00 PM,09:34:58 AM,MISC, MISCELLANEOUS CALLS ,42.353493,-71.138429,Allston/Brighton
05/12/15 12:00 AM,12:28:05 AM,ABAN, ABANDONED CALL(P) ,42.353493,-71.138429,Allston/Brighton
05/16/15 04:00 AM,09:41:33 PM,ALARM, ALARM,42.353493,-71.138429,Allston/Brighton
05/28/15 04:00 PM,04:33:14 AM,ABAN, ABANDONED CALL(P) ,42.353493,-71.138429,Allston/Brighton
03/05/15 04:00 AM,03:41:12 AM,DISTRB, DISTURBANCE ,42.353493,-71.138429,Allston/Brighton
03/09/15 08:00 AM,04:24:46 PM,IVPER, INVESTIGATE PERSON,42.353507,-71.133469,Allston/Brighton
03/13/15 12:00 PM,04:33:09 PM,IVPER, INVESTIGATE PERSON,42.353507,-71.133469,Allston/Brighton
05/07/15 08:00 PM,06:53:25 AM,BURN, BURNS,42.353508,-71.055899,Boston
05/12/15 12:00 AM,08:12:48 AM,MISC, MISCELLANEOUS CALLS ,42.353508,-71.055899,Boston
03/13/15 12:00 PM,06:36:01 AM,ABAN, ABANDONED CALL(P) ,42.353508,-71.055899,Boston
05/24/15 12:00 PM,09:28:46 AM,ABAN, ABANDONED CALL(P) ,42.353511,-71.056728,Boston
03/09/15 08:00 AM,02:50:57 PM,ABAN, ABANDONED CALL(P) ,42.353511,-71.055834,Boston
05/24/15 12:00 PM,10:56:53 PM,DISTRB, DISTURBANCE ,42.353666,-71.063854,Boston
05/16/15 04:00 AM,03:44:17 PM,FIGHT, FIGHT,42.353703,-71.135447,Allston/Brighton
03/09/15 08:00 AM,07:58:58 AM,ABAN, ABANDONED CALL(P) ,42.353703,-71.135447,Allston/Brighton
03/13/15 12:00 PM,07:10:38 PM,ABAN, ABANDONED CALL(P) ,42.353727,-71.165759,Allston/Brighton
05/07/15 08:00 PM,01:49:15 PM,ABAN, ABANDONED CALL(P) ,42.353796,-71.072754,Boston
03/13/15 12:00 PM,10:55:39 AM,BE, BREAKING AND ENTERING ,42.353796,-71.072754,Boston
05/12/15 12:00 AM,10:34:02 PM,LARCENY, LARCENY,42.353839,-71.126717,Allston/Brighton
03/13/15 12:00 PM,09:24:42 AM,LARCENY, LARCENY,42.353839,-71.126717,Allston/Brighton
05/28/15 04:00 PM,08:52:36 PM,IVPREM, INVESTIGATE PREMISE ,42.353876,-71.159793,Allston/Brighton
03/09/15 08:00 AM,10:10:29 AM,ARREST, ARREST REPORT ,42.353876,-71.159793,Allston/Brighton
03/09/15 08:00 AM,10:10:29 AM,IVPER, INVESTIGATE PERSON,42.353876,-71.159793,Allston/Brighton
05/07/15 08:00 PM,06:13:07 AM,CD19, Walk and Talk ,42.353996,-71.047038,Other
05/07/15 08:00 PM,07:42:29 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/07/15 08:00 PM,11:40:15 AM,ABAN, ABANDONED CALL(P) ,42.353996,-71.047038,Other
05/12/15 12:00 AM,04:37:17 PM,IVPER, INVESTIGATE PERSON,42.353996,-71.047038,Other
05/12/15 12:00 AM,06:21:38 AM,CD19, Walk and Talk ,42.353996,-71.047038,Other
05/12/15 12:00 AM,07:36:20 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/12/15 12:00 AM,07:37:38 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/12/15 12:00 AM,08:09:33 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/12/15 12:00 AM,08:10:04 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/16/15 04:00 AM,07:08:38 AM,CD19, Walk and Talk ,42.353996,-71.047038,Other
05/16/15 04:00 AM,07:30:03 AM,IVPREM, INVESTIGATE PREMISE ,42.353996,-71.047038,Other
05/16/15 04:00 AM,10:56:48 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/20/15 08:00 AM,06:24:08 AM,CD19, Walk and Talk ,42.353996,-71.047038,Other
05/20/15 08:00 AM,06:29:14 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/20/15 08:00 AM,08:03:54 AM,CD9, Station Assignment,42.353996,-71.047038,Other
05/24/15 12:00 PM,04:54:21 PM,ARREST, ARREST REPORT ,42.353996,-71.047038,Other
05/24/15 12:00 PM,04:54:21 PM,CD11, Warrant Service ,42.353996,-71.047038,Other
03/05/15 04:00 AM,05:21:05 PM,CD19, Walk and Talk ,42.353996,-71.047038,Other
03/09/15 08:00 AM,01:59:42 PM,CD9, Station Assignment,42.353996,-71.047038,Other
03/09/15 08:00 AM,03:58:20 PM,CD19, Walk and Talk ,42.353996,-71.047038,Other
03/09/15 08:00 AM,10:07:46 AM,CD19, Walk and Talk ,42.353996,-71.047038,Other
03/09/15 08:00 AM,10:09:01 AM,CD19, Walk and Talk ,42.353996,-71.047038,Other
03/09/15 08:00 AM,11:13:12 AM,MVA, MOTOR VEHICLE ACCIDENT,42.353996,-71.047038,Other
03/09/15 08:00 AM,12:19:54 AM,UNCONS, UNCONSCIOUS PERSON (E) (F) (P) ,42.353996,-71.047038,Other
03/09/15 08:00 AM,12:47:24 AM,ABAN, ABANDONED CALL(P) ,42.353996,-71.047038,Other
03/05/15 04:00 AM,11:31:33 AM,MVA, MOTOR VEHICLE ACCIDENT,42.354024,-71.128228,Allston/Brighton
03/13/15 12:00 PM,10:28:14 AM,LARCENY, LARCENY,42.354049,-71.055925,Boston
05/24/15 12:00 PM,12:44:34 AM,MISC, MISCELLANEOUS CALLS ,42.354137,-71.126172,Allston/Brighton
05/24/15 12:00 PM,01:37:58 AM,AB, ASSAULT AND BATTERY ,42.354149,-71.125708,Allston/Brighton
05/24/15 12:00 PM,02:34:14 AM,LARCENY, LARCENY,42.354149,-71.125708,Allston/Brighton
05/28/15 04:00 PM,12:30:11 AM,MVA, MOTOR VEHICLE ACCIDENT,42.354279,-71.171941,Allston/Brighton
05/07/15 08:00 PM,09:04:53 AM,VAND, VANDALISM ,42.354327,-71.075588,Boston
05/20/15 08:00 AM,12:40:18 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.354327,-71.075588,Boston
05/28/15 04:00 PM,09:39:37 AM,IVMV, INVESTIGATE MOTOR VEHICLE ,42.354327,-71.075588,Boston
03/09/15 08:00 AM,09:12:56 AM,MISC, MISCELLANEOUS CALLS ,42.354327,-71.075588,Boston
